S-01,S-03,S-04,S-05,S-06,S-07,S-08,S-09,S-11,S-12,S-13,S-14,S-15,S-BU1,Average,Variance,Zone 1,Zone 2,Zone 3,Zone 4
10.0,0.0,0.0,0.0,6.0,1.3333333333333333,0.0,6.0,0.0,0.0,167.0,29.0,3.0,53.0,17.102564102564102,6133.029585798813,98.0,2.0,2.5416666666666665,53.0
0.0,0.0,0.0,3.0,6.0,0.0,0.0,3.0,10.0,6.0,173.0,57.0,14.0,26.333333333333332,20.923076923076923,6781.136094674555,115.0,6.333333333333333,2.875,26.333333333333332
0.0,1.3333333333333333,0.0,3.0,0.0,3.0,0.0,3.0,14.0,6.0,151.0,28.0,0.0,0.0,16.102564102564102,4810.556213017756,89.5,7.666666666666667,0.9166666666666666,0.0
8.333333333333334,16.0,0.0,4.333333333333333,0.0,6.0,0.0,19.0,0.0,3.0,148.0,0.0,10.0,8.333333333333334,16.51282051282051,4604.213017751481,74.0,7.333333333333333,5.583333333333334,8.333333333333334
6.0,1.3333333333333333,0.0,0.0,0.0,3.0,0.0,22.0,0.0,0.0,128.0,14.0,7.0,7.666666666666667,13.948717948717949,3460.130177514793,71.0,7.333333333333333,2.1666666666666665,7.666666666666667
6.0,0.0,0.0,0.0,5.333333333333333,0.0,0.0,3.0,34.0,0.0,151.0,0.0,0.0,4.333333333333333,15.333333333333334,5110.0,75.5,12.333333333333334,1.4166666666666665,4.333333333333333
0.0,0.0,12.0,0.0,14.0,0.0,0.0,3.0,37.0,0.0,192.0,0.0,3.0,1.3333333333333333,20.076923076923077,8178.816568047347,96.0,13.333333333333334,3.625,1.3333333333333333
0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0,1485.0,150.0,3.0,0.0,126.46153846153845,443983.1005917162,817.5,1.0,0.75,0.0
0.0,0.0,0.0,3.0,0.0,0.0,0.0,19.0,0.0,0.0,18911.0,2548.0,0.0,0.0,1652.3846153846152,63924029.82248518,10729.5,6.333333333333333,0.375,0.0
5.0,7.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,19153.666666666668,3363.0,0.0,0.0,1733.4358974358975,34782198.31952664,11258.333333333334,1.0,1.875,0.0
0.0,7.0,0.0,3.0,0.0,0.0,0.0,10.0,3.0,26.0,39715.0,2767.0,0.0,0.0,3271.6153846153848,164065591.10059175,21241.0,13.0,1.25,0.0
3.0,6.333333333333333,0.0,10.666666666666666,0.0,0.0,0.0,0.0,68.0,126.0,17130.0,2724.0,0.0,0.0,1543.6923076923078,25585215.309664685,9927.0,64.66666666666667,2.5,0.0
6.0,3.0,0.0,6.0,3.0,0.0,0.0,0.0,248.0,1069.0,17752.0,2712.0,0.0,0.0,1676.846153846154,28615223.71597633,10232.0,439.0,2.25,0.0
